4	1737643404	1	1	0	0	0	0
1	1737643405	1	1	0	0	0	0
0	1737643405	1	1	0	0	0	0
2	1737643405	1	1	0	0	0	0
3	1737643405	1	1	0	0	0	0
4	1737643405	1	1	0	0	0	0
0	1737643405	1	1	0	0	0	0
1	1737643405	1	1	0	0	0	0
2	1737643405	1	1	0	0	0	0
3	1737643405	1	1	0	0	0	0
4	1737643405	1	1	0	0	0	0
0	1737643405	1	1	0	0	0	0
1	1737643405	1	1	0	0	0	0
2	1737643405	1	1	0	0	0	0
3	1737643405	1	1	0	0	0	0
4	1737643405	1	1	0	0	0	0
0	1737643405	1	1	0	0	0	0
1	1737643405	1	1	0	0	0	0
2	1737643405	1	1	0	0	0	0
3	1737643405	1	1	0	0	0	0
4	1737643405	1	1	0	0	0	0
0	1737643405	1	1	0	0	0	0
1	1737643405	1	1	0	0	0	0
2	1737643405	1	1	0	0	0	0
3	1737643405	1	1	0	0	0	0
4	1737643405	1	1	0	0	0	0
0	1737643406	1	1	0	0	0	0
1	1737643406	1	1	0	0	0	0
2	1737643406	1	1	0	0	0	0
3	1737643406	1	1	0	0	0	0
4	1737643406	1	1	0	0	0	0
1	1737643406	1	1	0	0	0	0
0	1737643406	1	1	0	0	0	0
2	1737643406	1	1	0	0	0	0
3	1737643406	1	1	0	0	0	0
4	1737643406	1	1	0	0	0	0
0	1737643406	1	1	0	0	0	0
1	1737643406	1	1	0	0	0	0
3	1737643406	1	1	0	0	0	0
2	1737643406	1	1	0	0	0	0
4	1737643406	1	1	0	0	0	0
0	1737643406	1	1	0	0	0	0
1	1737643406	1	1	0	0	0	0
2	1737643406	1	1	0	0	0	0
3	1737643406	1	1	0	0	0	0
4	1737643406	1	1	0	0	0	0
0	1737643406	1	1	0	0	0	0
1	1737643406	1	1	0	0	0	0
2	1737643406	1	1	0	0	0	0
3	1737643406	1	1	0	0	0	0
4	1737643406	1	1	0	0	0	0
1	1737643407	1	1	0	0	0	0
0	1737643407	1	1	0	0	0	0
2	1737643407	1	1	0	0	0	0
3	1737643407	1	1	0	0	0	0
4	1737643407	1	1	0	0	0	0
0	1737643407	1	1	0	0	0	0
1	1737643407	1	1	0	0	0	0
2	1737643407	1	1	0	0	0	0
3	1737643407	1	1	0	0	0	0
4	1737643407	1	1	0	0	0	0
0	1737643407	1	1	0	0	0	0
1	1737643407	1	1	0	0	0	0
3	1737643407	1	1	0	0	0	0
2	1737643407	1	1	0	0	0	0
4	1737643407	1	1	0	0	0	0
0	1737643407	1	1	0	0	0	0
1	1737643407	1	1	0	0	0	0
2	1737643407	1	1	0	0	0	0
3	1737643407	1	1	0	0	0	0
4	1737643407	1	1	0	0	0	0
0	1737643407	1	1	0	0	0	0
1	1737643407	1	1	0	0	0	0
2	1737643407	1	1	0	0	0	0
3	1737643407	1	1	0	0	0	0
4	1737643407	1	1	0	0	0	0
0	1737643408	1	1	0	0	0	0
1	1737643408	1	1	0	0	0	0
2	1737643408	1	1	0	0	0	0
3	1737643408	1	1	0	0	0	0
4	1737643408	1	1	0	0	0	0
0	1737643408	1	1	0	0	0	0
1	1737643408	1	1	0	0	0	0
2	1737643408	1	1	0	0	0	0
3	1737643408	1	1	0	0	0	0
4	1737643408	1	1	0	0	0	0
0	1737643408	1	1	0	0	0	0
1	1737643408	1	1	0	0	0	0
2	1737643408	1	1	0	0	0	0
3	1737643408	1	1	0	0	0	0
4	1737643408	1	1	0	0	0	0
0	1737643408	1	1	0	0	0	0
1	1737643408	1	1	0	0	0	0
2	1737643408	1	1	0	0	0	0
3	1737643408	1	1	0	0	0	0
4	1737643408	1	1	0	0	0	0
0	1737643408	1	1	0	0	0	0
1	1737643408	1	1	0	0	0	0
2	1737643408	1	1	0	0	0	0
3	1737643408	1	1	0	0	0	0
4	1737643408	1	1	0	0	0	0
0	1737643409	1	1	0	0	0	0
1	1737643409	1	1	0	0	0	0
2	1737643409	1	1	0	0	0	0
3	1737643409	1	1	0	0	0	0
4	1737643409	1	1	0	0	0	0
0	1737643409	1	1	0	0	0	0
2	1737643409	1	1	0	0	0	0
1	1737643409	1	1	0	0	0	0
3	1737643409	1	1	0	0	0	0
4	1737643409	1	1	0	0	0	0
0	1737643409	1	1	0	0	0	0
1	1737643409	1	1	0	0	0	0
2	1737643409	1	1	0	0	0	0
3	1737643409	1	1	0	0	0	0
4	1737643409	1	1	0	0	0	0
0	1737643409	1	1	0	0	0	0
1	1737643409	1	1	0	0	0	0
2	1737643409	1	1	0	0	0	0
3	1737643409	1	1	0	0	0	0
4	1737643409	1	1	0	0	0	0
0	1737643409	1	1	0	0	0	0
1	1737643409	1	1	0	0	0	0
3	1737643409	1	1	0	0	0	0
2	1737643409	1	1	0	0	0	0
4	1737643409	1	1	0	0	0	0
0	1737643410	1	1	0	0	0	0
1	1737643410	1	1	0	0	0	0
2	1737643410	1	1	0	0	0	0
3	1737643410	1	1	0	0	0	0
4	1737643410	1	1	0	0	0	0
0	1737643410	1	1	0	0	0	0
1	1737643410	1	1	0	0	0	0
2	1737643410	1	1	0	0	0	0
3	1737643410	1	1	0	0	0	0
4	1737643410	1	1	0	0	0	0
0	1737643410	1	1	0	0	0	0
1	1737643410	1	1	0	0	0	0
3	1737643410	1	1	0	0	0	0
4	1737643410	1	1	0	0	0	0
2	1737643410	1	1	0	0	0	0
0	1737643410	1	1	0	0	0	0
1	1737643410	1	1	0	0	0	0
2	1737643410	1	1	0	0	0	0
3	1737643410	1	1	0	0	0	0
4	1737643410	1	1	0	0	0	0
0	1737643410	1	1	0	0	0	0
1	1737643410	1	1	0	0	0	0
2	1737643410	1	1	0	0	0	0
3	1737643410	1	1	0	0	0	0
4	1737643410	1	1	0	0	0	0
0	1737643411	1	1	0	0	0	0
1	1737643411	1	1	0	0	0	0
2	1737643411	1	1	0	0	0	0
3	1737643411	1	1	0	0	0	0
4	1737643411	1	1	0	0	0	0
0	1737643411	1	1	0	0	0	0
1	1737643411	1	1	0	0	0	0
2	1737643411	1	1	0	0	0	0
3	1737643411	1	1	0	0	0	0
4	1737643411	1	1	0	0	0	0
0	1737643411	1	1	0	0	0	0
1	1737643411	1	1	0	0	0	0
2	1737643411	1	1	0	0	0	0
3	1737643411	1	1	0	0	0	0
4	1737643411	1	1	0	0	0	0
0	1737643411	1	1	0	0	0	0
2	1737643411	1	1	0	0	0	0
1	1737643411	1	1	0	0	0	0
3	1737643411	1	1	0	0	0	0
4	1737643411	1	1	0	0	0	0
0	1737643411	1	1	0	0	0	0
1	1737643411	1	1	0	0	0	0
2	1737643411	1	1	0	0	0	0
3	1737643411	1	1	0	0	0	0
4	1737643411	1	1	0	0	0	0
0	1737643412	1	1	0	0	0	0
1	1737643412	1	1	0	0	0	0
2	1737643412	1	1	0	0	0	0
3	1737643412	1	1	0	0	0	0
4	1737643412	1	1	0	0	0	0
0	1737643412	1	1	0	0	0	0
1	1737643412	1	1	0	0	0	0
2	1737643412	1	1	0	0	0	0
4	1737643412	1	1	0	0	0	0
3	1737643412	1	1	0	0	0	0
0	1737643412	1	1	0	0	0	0
1	1737643412	1	1	0	0	0	0
2	1737643412	1	1	0	0	0	0
3	1737643412	1	1	0	0	0	0
4	1737643412	1	1	0	0	0	0
0	1737643412	1	1	0	0	0	0
1	1737643412	1	1	0	0	0	0
2	1737643412	1	1	0	0	0	0
3	1737643412	1	1	0	0	0	0
4	1737643412	1	1	0	0	0	0
0	1737643412	1	1	0	0	0	0
1	1737643412	1	1	0	0	0	0
2	1737643412	1	1	0	0	0	0
3	1737643412	1	1	0	0	0	0
4	1737643412	1	1	0	0	0	0
0	1737643413	1	1	0	0	0	0
1	1737643413	1	1	0	0	0	0
2	1737643413	1	1	0	0	0	0
3	1737643413	1	1	0	0	0	0
4	1737643413	1	1	0	0	0	0
0	1737643413	1	1	0	0	0	0
1	1737643413	1	1	0	0	0	0
2	1737643413	1	1	0	0	0	0
3	1737643413	1	1	0	0	0	0
4	1737643413	1	1	0	0	0	0
0	1737643413	1	1	0	0	0	0
1	1737643413	1	1	0	0	0	0
2	1737643413	1	1	0	0	0	0
3	1737643413	1	1	0	0	0	0
4	1737643413	1	1	0	0	0	0
0	1737643413	1	1	0	0	0	0
1	1737643413	1	1	0	0	0	0
2	1737643413	1	1	0	0	0	0
3	1737643413	1	1	0	0	0	0
4	1737643413	1	1	0	0	0	0
0	1737643413	1	1	0	0	0	0
1	1737643413	1	1	0	0	0	0
2	1737643413	1	1	0	0	0	0
3	1737643413	1	1	0	0	0	0
4	1737643413	1	1	0	0	0	0
0	1737643413	1	1	0	0	0	0
2	1737643413	1	1	0	0	0	0
1	1737643413	1	1	0	0	0	0
3	1737643413	1	1	0	0	0	0
4	1737643413	1	1	0	0	0	0
0	1737643414	1	1	0	0	0	0
1	1737643414	1	1	0	0	0	0
2	1737643414	1	1	0	0	0	0
3	1737643414	1	1	0	0	0	0
4	1737643414	1	1	0	0	0	0
0	1737643414	1	1	0	0	0	0
1	1737643414	1	1	0	0	0	0
2	1737643414	1	1	0	0	0	0
3	1737643414	1	1	0	0	0	0
4	1737643414	1	1	0	0	0	0
0	1737643414	1	1	0	0	0	0
1	1737643414	1	1	0	0	0	0
2	1737643414	1	1	0	0	0	0
3	1737643414	1	1	0	0	0	0
4	1737643414	1	1	0	0	0	0
1	1737643414	1	1	0	0	0	0
0	1737643414	1	1	0	0	0	0
2	1737643414	1	1	0	0	0	0
3	1737643414	1	1	0	0	0	0
4	1737643414	1	1	0	0	0	0
0	1737643414	1	1	0	0	0	0
1	1737643414	1	1	0	0	0	0
2	1737643414	1	1	0	0	0	0
3	1737643414	1	1	0	0	0	0
4	1737643414	1	1	0	0	0	0
0	1737643415	1	1	0	0	0	0
1	1737643415	1	1	0	0	0	0
2	1737643415	1	1	0	0	0	0
3	1737643415	1	1	0	0	0	0
4	1737643415	1	1	0	0	0	0
0	1737643415	1	1	0	0	0	0
1	1737643415	1	1	0	0	0	0
2	1737643415	1	1	0	0	0	0
3	1737643415	1	1	0	0	0	0
4	1737643415	1	1	0	0	0	0
0	1737643415	1	1	0	0	0	0
1	1737643415	1	1	0	0	0	0
2	1737643415	1	1	0	0	0	0
3	1737643415	1	1	0	0	0	0
4	1737643415	1	1	0	0	0	0
0	1737643415	1	1	0	0	0	0
1	1737643415	1	1	0	0	0	0
2	1737643415	1	1	0	0	0	0
3	1737643415	1	1	0	0	0	0
4	1737643415	1	1	0	0	0	0
0	1737643415	1	1	0	0	0	0
1	1737643415	1	1	0	0	0	0
2	1737643415	1	1	0	0	0	0
3	1737643415	1	1	0	0	0	0
4	1737643415	1	1	0	0	0	0
0	1737643416	1	1	0	0	0	0
1	1737643416	1	1	0	0	0	0
2	1737643416	1	1	0	0	0	0
3	1737643416	1	1	0	0	0	0
4	1737643416	1	1	0	0	0	0
0	1737643416	1	1	0	0	0	0
1	1737643416	1	1	0	0	0	0
2	1737643416	1	1	0	0	0	0
3	1737643416	1	1	0	0	0	0
4	1737643416	1	1	0	0	0	0
0	1737643416	1	1	0	0	0	0
1	1737643416	1	1	0	0	0	0
2	1737643416	1	1	0	0	0	0
3	1737643416	1	1	0	0	0	0
4	1737643416	1	1	0	0	0	0
0	1737643416	1	1	0	0	0	0
1	1737643416	1	1	0	0	0	0
2	1737643416	1	1	0	0	0	0
3	1737643416	1	1	0	0	0	0
4	1737643416	1	1	0	0	0	0
0	1737643416	1	1	0	0	0	0
1	1737643416	1	1	0	0	0	0
2	1737643416	1	1	0	0	0	0
3	1737643416	1	1	0	0	0	0
4	1737643416	1	1	0	0	0	0
0	1737643417	1	1	0	0	0	0
1	1737643417	1	1	0	0	0	0
2	1737643417	1	1	0	0	0	0
3	1737643417	1	1	0	0	0	0
4	1737643417	1	1	0	0	0	0
1	1737643417	1	1	0	0	0	0
2	1737643417	1	1	0	0	0	0
0	1737643417	1	1	0	0	0	0
3	1737643417	1	1	0	0	0	0
4	1737643417	1	1	0	0	0	0
0	1737643417	1	1	0	0	0	0
1	1737643417	1	1	0	0	0	0
3	1737643417	1	1	0	0	0	0
2	1737643417	1	1	0	0	0	0
4	1737643417	1	1	0	0	0	0
0	1737643417	1	1	0	0	0	0
1	1737643417	1	1	0	0	0	0
2	1737643417	1	1	0	0	0	0
3	1737643417	1	1	0	0	0	0
4	1737643417	1	1	0	0	0	0
0	1737643417	1	1	0	0	0	0
1	1737643417	1	1	0	0	0	0
2	1737643417	1	1	0	0	0	0
3	1737643417	1	1	0	0	0	0
4	1737643417	1	1	0	0	0	0
0	1737643418	1	1	0	0	0	0
1	1737643418	1	1	0	0	0	0
2	1737643418	1	1	0	0	0	0
3	1737643418	1	1	0	0	0	0
4	1737643418	1	1	0	0	0	0
0	1737643418	1	1	0	0	0	0
1	1737643418	1	1	0	0	0	0
2	1737643418	1	1	0	0	0	0
3	1737643418	1	1	0	0	0	0
4	1737643418	1	1	0	0	0	0
0	1737643418	1	1	0	0	0	0
1	1737643418	1	1	0	0	0	0
2	1737643418	1	1	0	0	0	0
3	1737643418	1	1	0	0	0	0
4	1737643418	1	1	0	0	0	0
0	1737643418	1	1	0	0	0	0
1	1737643418	1	1	0	0	0	0
2	1737643418	1	1	0	0	0	0
3	1737643418	1	1	0	0	0	0
4	1737643418	1	1	0	0	0	0
0	1737643418	1	1	0	0	0	0
1	1737643418	1	1	0	0	0	0
2	1737643418	1	1	0	0	0	0
3	1737643418	1	1	0	0	0	0
4	1737643418	1	1	0	0	0	0
0	1737643419	1	1	0	0	0	0
1	1737643419	1	1	0	0	0	0
2	1737643419	1	1	0	0	0	0
3	1737643419	1	1	0	0	0	0
4	1737643419	1	1	0	0	0	0
0	1737643419	1	1	0	0	0	0
1	1737643419	1	1	0	0	0	0
2	1737643419	1	1	0	0	0	0
3	1737643419	1	1	0	0	0	0
4	1737643419	1	1	0	0	0	0
0	1737643419	1	1	0	0	0	0
1	1737643419	1	1	0	0	0	0
2	1737643419	1	1	0	0	0	0
3	1737643419	1	1	0	0	0	0
4	1737643419	1	1	0	0	0	0
0	1737643419	1	1	0	0	0	0
1	1737643419	1	1	0	0	0	0
2	1737643419	1	1	0	0	0	0
3	1737643419	1	1	0	0	0	0
4	1737643419	1	1	0	0	0	0
0	1737643419	1	1	0	0	0	0
1	1737643419	1	1	0	0	0	0
2	1737643419	1	1	0	0	0	0
3	1737643419	1	1	0	0	0	0
4	1737643419	1	1	0	0	0	0
0	1737643420	1	1	0	0	0	0
1	1737643420	1	1	0	0	0	0
2	1737643420	1	1	0	0	0	0
3	1737643420	1	1	0	0	0	0
4	1737643420	1	1	0	0	0	0
0	1737643420	1	1	0	0	0	0
1	1737643420	1	1	0	0	0	0
2	1737643420	1	1	0	0	0	0
3	1737643420	1	1	0	0	0	0
4	1737643420	1	1	0	0	0	0
1	1737643420	1	1	0	0	0	0
0	1737643420	1	1	0	0	0	0
2	1737643420	1	1	0	0	0	0
3	1737643420	1	1	0	0	0	0
4	1737643420	1	1	0	0	0	0
0	1737643420	1	1	0	0	0	0
1	1737643420	1	1	0	0	0	0
2	1737643420	1	1	0	0	0	0
3	1737643420	1	1	0	0	0	0
4	1737643420	1	1	0	0	0	0
0	1737643420	1	1	0	0	0	0
1	1737643420	1	1	0	0	0	0
2	1737643420	1	1	0	0	0	0
3	1737643420	1	1	0	0	0	0
4	1737643420	1	1	0	0	0	0
0	1737643421	1	1	0	0	0	0
1	1737643421	1	1	0	0	0	0
2	1737643421	1	1	0	0	0	0
3	1737643421	1	1	0	0	0	0
4	1737643421	1	1	0	0	0	0
0	1737643421	1	1	0	0	0	0
1	1737643421	1	1	0	0	0	0
2	1737643421	1	1	0	0	0	0
3	1737643421	1	1	0	0	0	0
4	1737643421	1	1	0	0	0	0
0	1737643421	1	1	0	0	0	0
1	1737643421	1	1	0	0	0	0
2	1737643421	1	1	0	0	0	0
3	1737643421	1	1	0	0	0	0
4	1737643421	1	1	0	0	0	0
0	1737643421	1	1	0	0	0	0
1	1737643421	1	1	0	0	0	0
2	1737643421	1	1	0	0	0	0
3	1737643421	1	1	0	0	0	0
4	1737643421	1	1	0	0	0	0
0	1737643421	1	1	0	0	0	0
1	1737643421	1	1	0	0	0	0
2	1737643421	1	1	0	0	0	0
3	1737643421	1	1	0	0	0	0
4	1737643421	1	1	0	0	0	0
0	1737643422	1	1	0	0	0	0
1	1737643422	1	1	0	0	0	0
2	1737643422	1	1	0	0	0	0
3	1737643422	1	1	0	0	0	0
4	1737643422	1	1	0	0	0	0
0	1737643422	1	1	0	0	0	0
2	1737643422	1	1	0	0	0	0
2	1737643422	1	1	0	0	0	0
3	1737643422	1	1	0	0	0	0
4	1737643422	1	1	0	0	0	0
1	1737643422	1	1	0	0	0	0
0	1737643422	1	1	0	0	0	0
1	1737643422	1	1	0	0	0	0
3	1737643422	1	1	0	0	0	0
4	1737643422	1	1	0	0	0	0
0	1737643422	1	1	0	0	0	0
1	1737643422	1	1	0	0	0	0
2	1737643422	1	1	0	0	0	0
3	1737643422	1	1	0	0	0	0
4	1737643422	1	1	0	0	0	0
0	1737643422	1	1	0	0	0	0
1	1737643422	1	1	0	0	0	0
2	1737643422	1	1	0	0	0	0
3	1737643422	1	1	0	0	0	0
4	1737643422	1	1	0	0	0	0
0	1737643423	1	1	0	0	0	0
1	1737643423	1	1	0	0	0	0
2	1737643423	1	1	0	0	0	0
3	1737643423	1	1	0	0	0	0
4	1737643423	1	1	0	0	0	0
0	1737643423	1	1	0	0	0	0
1	1737643423	1	1	0	0	0	0
3	1737643423	1	1	0	0	0	0
2	1737643423	1	1	0	0	0	0
4	1737643423	1	1	0	0	0	0
0	1737643423	1	1	0	0	0	0
1	1737643423	1	1	0	0	0	0
2	1737643423	1	1	0	0	0	0
3	1737643423	1	1	0	0	0	0
4	1737643423	1	1	0	0	0	0
1	1737643423	1	1	0	0	0	0
0	1737643423	1	1	0	0	0	0
2	1737643423	1	1	0	0	0	0
3	1737643423	1	1	0	0	0	0
4	1737643423	1	1	0	0	0	0
0	1737643423	1	1	0	0	0	0
1	1737643423	1	1	0	0	0	0
2	1737643423	1	1	0	0	0	0
3	1737643423	1	1	0	0	0	0
4	1737643423	1	1	0	0	0	0
0	1737643424	1	1	0	0	0	0
1	1737643424	1	1	0	0	0	0
2	1737643424	1	1	0	0	0	0
3	1737643424	1	1	0	0	0	0
4	1737643424	1	1	0	0	0	0
0	1737643424	1	1	0	0	0	0
1	1737643424	1	1	0	0	0	0
2	1737643424	1	1	0	0	0	0
3	1737643424	1	1	0	0	0	0
4	1737643424	1	1	0	0	0	0
0	1737643424	1	1	0	0	0	0
1	1737643424	1	1	0	0	0	0
2	1737643424	1	1	0	0	0	0
3	1737643424	1	1	0	0	0	0
4	1737643424	1	1	0	0	0	0
0	1737643424	1	1	0	0	0	0
1	1737643424	1	1	0	0	0	0
2	1737643424	1	1	0	0	0	0
3	1737643424	1	1	0	0	0	0
4	1737643424	1	1	0	0	0	0
0	1737643424	1	1	0	0	0	0
1	1737643424	1	1	0	0	0	0
2	1737643424	1	1	0	0	0	0
3	1737643424	1	1	0	0	0	0
4	1737643424	1	1	0	0	0	0
0	1737643425	1	1	0	0	0	0
1	1737643425	1	1	0	0	0	0
2	1737643425	1	1	0	0	0	0
3	1737643425	1	1	0	0	0	0
4	1737643425	1	1	0	0	0	0
0	1737643425	1	1	0	0	0	0
1	1737643425	1	1	0	0	0	0
2	1737643425	1	1	0	0	0	0
3	1737643425	1	1	0	0	0	0
4	1737643425	1	1	0	0	0	0
0	1737643425	1	1	0	0	0	0
1	1737643425	1	1	0	0	0	0
2	1737643425	1	1	0	0	0	0
3	1737643425	1	1	0	0	0	0
4	1737643425	1	1	0	0	0	0
0	1737643425	1	1	0	0	0	0
1	1737643425	1	1	0	0	0	0
2	1737643425	1	1	0	0	0	0
3	1737643425	1	1	0	0	0	0
4	1737643425	1	1	0	0	0	0
0	1737643425	1	1	0	0	0	0
1	1737643425	1	1	0	0	0	0
2	1737643425	1	1	0	0	0	0
3	1737643425	1	1	0	0	0	0
4	1737643425	1	1	0	0	0	0
1	1737643426	1	1	0	0	0	0
0	1737643426	1	1	0	0	0	0
2	1737643426	1	1	0	0	0	0
3	1737643426	1	1	0	0	0	0
4	1737643426	1	1	0	0	0	0
0	1737643426	1	1	0	0	0	0
1	1737643426	1	1	0	0	0	0
2	1737643426	1	1	0	0	0	0
3	1737643426	1	1	0	0	0	0
4	1737643426	1	1	0	0	0	0
0	1737643426	1	1	0	0	0	0
1	1737643426	1	1	0	0	0	0
2	1737643426	1	1	0	0	0	0
3	1737643426	1	1	0	0	0	0
4	1737643426	1	1	0	0	0	0
0	1737643426	1	1	0	0	0	0
1	1737643426	1	1	0	0	0	0
2	1737643426	1	1	0	0	0	0
3	1737643426	1	1	0	0	0	0
4	1737643426	1	1	0	0	0	0
0	1737643426	1	1	0	0	0	0
1	1737643426	1	1	0	0	0	0
2	1737643426	1	1	0	0	0	0
3	1737643426	1	1	0	0	0	0
4	1737643426	1	1	0	0	0	0
0	1737643427	1	1	0	0	0	0
1	1737643427	1	1	0	0	0	0
2	1737643427	1	1	0	0	0	0
3	1737643427	1	1	0	0	0	0
4	1737643427	1	1	0	0	0	0
0	1737643427	1	1	0	0	0	0
1	1737643427	1	1	0	0	0	0
2	1737643427	1	1	0	0	0	0
3	1737643427	1	1	0	0	0	0
4	1737643427	1	1	0	0	0	0
0	1737643427	1	1	0	0	0	0
1	1737643427	1	1	0	0	0	0
2	1737643427	1	1	0	0	0	0
3	1737643427	1	1	0	0	0	0
4	1737643427	1	1	0	0	0	0
0	1737643427	1	1	0	0	0	0
1	1737643427	1	1	0	0	0	0
2	1737643427	1	1	0	0	0	0
3	1737643427	1	1	0	0	0	0
4	1737643427	1	1	0	0	0	0
0	1737643427	1	1	0	0	0	0
1	1737643427	1	1	0	0	0	0
2	1737643427	1	1	0	0	0	0
3	1737643427	1	1	0	0	0	0
4	1737643427	1	1	0	0	0	0
0	1737643428	1	1	0	0	0	0
1	1737643428	1	1	0	0	0	0
2	1737643428	1	1	0	0	0	0
3	1737643428	1	1	0	0	0	0
4	1737643428	1	1	0	0	0	0
1	1737643428	1	1	0	0	0	0
0	1737643428	1	1	0	0	0	0
2	1737643428	1	1	0	0	0	0
3	1737643428	1	1	0	0	0	0
4	1737643428	1	1	0	0	0	0
0	1737643428	1	1	0	0	0	0
1	1737643428	1	1	0	0	0	0
2	1737643428	1	1	0	0	0	0
3	1737643428	1	1	0	0	0	0
4	1737643428	1	1	0	0	0	0
0	1737643428	1	1	0	0	0	0
