37792.638 IndBall = 10	| H = 20652.62439	 VH = -180.96375	 AH = 6.87051 |	A = 23035.84521	Ac = 40912.36091	Ac_pred = 58788.87662	delta_Ac = 0.43695	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.642 IndBall = 8	| H = 18504.84019	 VH = -163.84200	 AH = 2.51339 |	A = 23845.07806	Ac = 23637.62680	Ac_pred = 23430.17554	delta_Ac = 0.00885	D = 46304.46115	lambda = 12.81350	TType = 1
37792.642 IndBall = 6	| H = 81703.84782	 VH = 225.23888	 AH = -14.96366 |	A = 83399.04023	Ac = 83475.58501	Ac_pred = 83552.12978	delta_Ac = 0.00092	D = 64419.26335	lambda = 35.91273	TType = 2
37792.642 IndBall = 10	| H = 20652.62439	 VH = -180.96375	 AH = 6.87051 |	A = 23035.84521	Ac = 31974.10306	Ac_pred = 40912.36091	delta_Ac = 0.27955	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.645 IndBall = 8	| H = 18504.84019	 VH = -163.84200	 AH = 2.51339 |	A = 23845.07806	Ac = 23741.35243	Ac_pred = 23637.62680	delta_Ac = 0.00439	D = 46304.46115	lambda = 12.86973	TType = 1
37792.645 IndBall = 10	| H = 20652.62439	 VH = -180.96375	 AH = 6.87051 |	A = 23035.84521	Ac = 27504.97413	Ac_pred = 31974.10306	delta_Ac = 0.16248	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.645 IndBall = 6	| H = 81703.84782	 VH = 225.23888	 AH = -14.96366 |	A = 83399.04023	Ac = 83437.31262	Ac_pred = 83475.58501	delta_Ac = 0.00046	D = 64419.26335	lambda = 35.89627	TType = 2
37792.647 IndBall = 8	| H = 18504.84019	 VH = -163.84200	 AH = 2.51339 |	A = 23845.07806	Ac = 23793.21525	Ac_pred = 23741.35243	delta_Ac = 0.00218	D = 46304.46115	lambda = 12.89784	TType = 1
37792.647 IndBall = 10	| H = 20652.62439	 VH = -180.96375	 AH = 6.87051 |	A = 23035.84521	Ac = 25270.40967	Ac_pred = 27504.97413	delta_Ac = 0.08843	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.647 IndBall = 6	| H = 81703.84782	 VH = 225.23888	 AH = -14.96366 |	A = 83399.04023	Ac = 83418.17643	Ac_pred = 83437.31262	delta_Ac = 0.00023	D = 64419.26335	lambda = 35.88803	TType = 2
37792.651 IndBall = 8	| H = 18327.07345	 VH = -165.32304	 AH = 3.81538 |	A = 21908.85747	Ac = 22851.03636	Ac_pred = 23793.21525	delta_Ac = 0.04123	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.651 IndBall = 6	| H = 81703.84782	 VH = 225.23888	 AH = -14.96366 |	A = 83399.04023	Ac = 83408.60833	Ac_pred = 83418.17643	delta_Ac = 0.00011	D = 64419.26335	lambda = 35.88392	TType = 2
37792.651 IndBall = 9	| H = 154578.41279	 VH = 1145.59263	 AH = -8.16939 |	A = 234901.57911	Ac = 208201.72614	Ac_pred = 181501.87317	delta_Ac = 0.14711	D = 730341.30959	throw_angle = 46.59744	TType = 0
37792.652 IndBall = 10	| H = 20631.22315	 VH = -180.33220	 AH = 0.78581 |	A = 41322.93235	Ac = 33296.67101	Ac_pred = 25270.40967	delta_Ac = 0.31762	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.655 IndBall = 9	| H = 154578.41279	 VH = 1145.59263	 AH = -8.16939 |	A = 234901.57911	Ac = 221551.65263	Ac_pred = 208201.72614	delta_Ac = 0.06412	D = 730341.30959	throw_angle = 46.59744	TType = 0
37792.655 IndBall = 8	| H = 18327.07345	 VH = -165.32304	 AH = 3.81538 |	A = 21908.85747	Ac = 22379.94692	Ac_pred = 22851.03636	delta_Ac = 0.02105	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.655 IndBall = 10	| H = 20631.22315	 VH = -180.33220	 AH = 0.78581 |	A = 41322.93235	Ac = 37309.80168	Ac_pred = 33296.67101	delta_Ac = 0.12053	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.655 IndBall = 6	| H = 81703.84782	 VH = 225.23888	 AH = -14.96366 |	A = 83399.04023	Ac = 83403.82428	Ac_pred = 83408.60833	delta_Ac = 0.00006	D = 64419.26335	lambda = 35.88186	TType = 2
37792.658 IndBall = 9	| H = 154578.41279	 VH = 1145.59263	 AH = -8.16939 |	A = 234901.57911	Ac = 228226.61587	Ac_pred = 221551.65263	delta_Ac = 0.03013	D = 730341.30959	throw_angle = 46.59744	TType = 0
37792.658 IndBall = 8	| H = 18327.07345	 VH = -165.32304	 AH = 3.81538 |	A = 21908.85747	Ac = 22144.40219	Ac_pred = 22379.94692	delta_Ac = 0.01064	D = 46304.46115	lambda = 12.00405	TType = 1
37792.658 IndBall = 10	| H = 20631.22315	 VH = -180.33220	 AH = 0.78581 |	A = 41322.93235	Ac = 39316.36701	Ac_pred = 37309.80168	delta_Ac = 0.05378	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.658 IndBall = 6	| H = 81703.84782	 VH = 225.23888	 AH = -14.96366 |	A = 83399.04023	Ac = 83401.43226	Ac_pred = 83403.82428	delta_Ac = 0.00003	D = 64419.26335	lambda = 35.88083	TType = 2
37792.662 IndBall = 9	| H = 154578.41279	 VH = 1145.59263	 AH = -8.16939 |	A = 234901.57911	Ac = 231564.09749	Ac_pred = 228226.61587	delta_Ac = 0.01462	D = 730341.30959	lambda = 18.20552	TType = 1
37792.662 IndBall = 8	| H = 18327.07345	 VH = -165.32304	 AH = 3.81538 |	A = 21908.85747	Ac = 22026.62983	Ac_pred = 22144.40219	delta_Ac = 0.00535	D = 46304.46115	lambda = 11.94021	TType = 1
37792.662 IndBall = 10	| H = 20631.22315	 VH = -180.33220	 AH = 0.78581 |	A = 41322.93235	Ac = 40319.64968	Ac_pred = 39316.36701	delta_Ac = 0.02552	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.662 IndBall = 6	| H = 81703.84782	 VH = 225.23888	 AH = -14.96366 |	A = 83399.04023	Ac = 83400.23625	Ac_pred = 83401.43226	delta_Ac = 0.00001	D = 64419.26335	lambda = 35.88032	TType = 2
37792.665 IndBall = 8	| H = 18327.07345	 VH = -165.32304	 AH = 3.81538 |	A = 21908.85747	Ac = 21967.74365	Ac_pred = 22026.62983	delta_Ac = 0.00268	D = 46304.46115	lambda = 11.90829	TType = 1
37792.665 IndBall = 10	| H = 20631.22315	 VH = -180.33220	 AH = 0.78581 |	A = 41322.93235	Ac = 40821.29101	Ac_pred = 40319.64968	delta_Ac = 0.01244	D = 23287.04726	lambda = 35.80195	TType = 2
37792.665 IndBall = 6	| H = 81703.84782	 VH = 225.23888	 AH = -14.96366 |	A = 83399.04023	Ac = 83399.63824	Ac_pred = 83400.23625	delta_Ac = 0.00001	D = 64419.26335	lambda = 35.88006	TType = 2
37792.668 IndBall = 8	| H = 18251.35383	 VH = -161.69469	 AH = 0.00137 |	A = 9592186.32428	Ac = 4807077.03396	Ac_pred = 21967.74365	delta_Ac = 217.82434	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.668 IndBall = 10	| H = 20389.47879	 VH = -183.21155	 AH = 1.73788 |	A = 30046.79462	Ac = 35434.04282	Ac_pred = 40821.29101	delta_Ac = 0.15204	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.669 IndBall = 6	| H = 82106.13897	 VH = 191.57104	 AH = -7.75647 |	A = 84471.87131	Ac = 83935.75478	Ac_pred = 83399.63824	delta_Ac = 0.00643	D = 64419.26335	lambda = 36.11071	TType = 2
37792.670 IndBall = 11	| H = 31658.28148	 VH = -258.11969	 AH = -3.18565 |	A = 42115.45008	Ac = 38278.55725	Ac_pred = 34441.66442	delta_Ac = 0.11140	D = 97253.15229	throw_angle = 29.82771	TType = 0
37792.672 IndBall = 10	| H = 20389.47879	 VH = -183.21155	 AH = 1.73788 |	A = 30046.79462	Ac = 32740.41872	Ac_pred = 35434.04282	delta_Ac = 0.08227	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.672 IndBall = 8	| H = 18251.35383	 VH = -161.69469	 AH = 0.00137 |	A = 9592186.32428	Ac = 7199631.67912	Ac_pred = 4807077.03396	delta_Ac = 0.49772	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.672 IndBall = 6	| H = 82106.13897	 VH = 191.57104	 AH = -7.75647 |	A = 84471.87131	Ac = 84203.81305	Ac_pred = 83935.75478	delta_Ac = 0.00319	D = 64419.26335	lambda = 36.22603	TType = 2
37792.672 IndBall = 11	| H = 31658.28148	 VH = -258.11969	 AH = -3.18565 |	A = 42115.45008	Ac = 40197.00366	Ac_pred = 38278.55725	delta_Ac = 0.05012	D = 97253.15229	throw_angle = 29.82771	TType = 0
37792.675 IndBall = 11	| H = 31658.28148	 VH = -258.11969	 AH = -3.18565 |	A = 42115.45008	Ac = 41156.22687	Ac_pred = 40197.00366	delta_Ac = 0.02386	D = 97253.15229	throw_angle = 29.82771	TType = 0
37792.676 IndBall = 10	| H = 20389.47879	 VH = -183.21155	 AH = 1.73788 |	A = 30046.79462	Ac = 31393.60667	Ac_pred = 32740.41872	delta_Ac = 0.04290	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.676 IndBall = 8	| H = 18251.35383	 VH = -161.69469	 AH = 0.00137 |	A = 9592186.32428	Ac = 8395909.00170	Ac_pred = 7199631.67912	delta_Ac = 0.16616	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.676 IndBall = 6	| H = 82106.13897	 VH = 191.57104	 AH = -7.75647 |	A = 84471.87131	Ac = 84337.84218	Ac_pred = 84203.81305	delta_Ac = 0.00159	D = 64419.26335	lambda = 36.28369	TType = 2
37792.679 IndBall = 11	| H = 31658.28148	 VH = -258.11969	 AH = -3.18565 |	A = 42115.45008	Ac = 41635.83847	Ac_pred = 41156.22687	delta_Ac = 0.01165	D = 97253.15229	lambda = 13.42563	TType = 1
37792.679 IndBall = 8	| H = 18251.35383	 VH = -161.69469	 AH = 0.00137 |	A = 9592186.32428	Ac = 8994047.66299	Ac_pred = 8395909.00170	delta_Ac = 0.07124	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.679 IndBall = 10	| H = 20389.47879	 VH = -183.21155	 AH = 1.73788 |	A = 30046.79462	Ac = 30720.20065	Ac_pred = 31393.60667	delta_Ac = 0.02192	D = 23287.04726	throw_angle = 46.70482	TType = 0
37792.679 IndBall = 6	| H = 82106.13897	 VH = 191.57104	 AH = -7.75647 |	A = 84471.87131	Ac = 84404.85675	Ac_pred = 84337.84218	delta_Ac = 0.00079	D = 64419.26335	lambda = 36.31252	TType = 2
37792.682 IndBall = 11	| H = 31658.28148	 VH = -258.11969	 AH = -3.18565 |	A = 42115.45008	Ac = 41875.64427	Ac_pred = 41635.83847	delta_Ac = 0.00576	D = 97253.15229	lambda = 13.50296	TType = 1
37792.682 IndBall = 8	| H = 18251.35383	 VH = -161.69469	 AH = 0.00137 |	A = 9592186.32428	Ac = 9293116.99363	Ac_pred = 8994047.66299	delta_Ac = 0.03325	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.682 IndBall = 10	| H = 20389.47879	 VH = -183.21155	 AH = 1.73788 |	A = 30046.79462	Ac = 30383.49764	Ac_pred = 30720.20065	delta_Ac = 0.01108	D = 23287.04726	lambda = 26.64757	TType = 1
37792.682 IndBall = 6	| H = 82106.13897	 VH = 191.57104	 AH = -7.75647 |	A = 84471.87131	Ac = 84438.36403	Ac_pred = 84404.85675	delta_Ac = 0.00040	D = 64419.26335	lambda = 36.32694	TType = 2
37792.686 IndBall = 8	| H = 18086.86798	 VH = -158.22402	 AH = 0.00118 |	A = 10649429.56935	Ac = 9971273.28149	Ac_pred = 9293116.99363	delta_Ac = 0.07297	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.686 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83847.73574	Ac_pred = 84438.36403	delta_Ac = 0.00704	D = 64419.26335	lambda = 36.07284	TType = 2
37792.700 IndBall = 11	| H = 31383.97772	 VH = -261.22534	 AH = -2.58993 |	A = 44557.82362	Ac = 43216.73395	Ac_pred = 41875.64427	delta_Ac = 0.03203	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.704 IndBall = 11	| H = 31383.97772	 VH = -261.22534	 AH = -2.58993 |	A = 44557.82362	Ac = 43887.27879	Ac_pred = 43216.73395	delta_Ac = 0.01552	D = 94917.99851	lambda = 14.39444	TType = 1
37792.704 IndBall = 8	| H = 18086.86798	 VH = -158.22402	 AH = 0.00118 |	A = 10649429.56935	Ac = 10310351.42542	Ac_pred = 9971273.28149	delta_Ac = 0.03401	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.704 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83552.42160	Ac_pred = 83847.73574	delta_Ac = 0.00353	D = 64419.26335	lambda = 35.94579	TType = 2
37792.707 IndBall = 8	| H = 18086.86798	 VH = -158.22402	 AH = 0.00118 |	A = 10649429.56935	Ac = 10479890.49739	Ac_pred = 10310351.42542	delta_Ac = 0.01644	D = 46304.46115	lambda = 5680.94730	TType = 2
37792.707 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83404.76452	Ac_pred = 83552.42160	delta_Ac = 0.00177	D = 64419.26335	lambda = 35.88226	TType = 2
37792.708 IndBall = 11	| H = 31383.97772	 VH = -261.22534	 AH = -2.58993 |	A = 44557.82362	Ac = 44222.55120	Ac_pred = 43887.27879	delta_Ac = 0.00764	D = 94917.99851	lambda = 14.50440	TType = 1
37792.711 IndBall = 11	| H = 31383.97772	 VH = -261.22534	 AH = -2.58993 |	A = 44557.82362	Ac = 44390.18741	Ac_pred = 44222.55120	delta_Ac = 0.00379	D = 94917.99851	lambda = 14.55938	TType = 1
37792.711 IndBall = 8	| H = 18086.86798	 VH = -158.22402	 AH = 0.00118 |	A = 10649429.56935	Ac = 10564660.03337	Ac_pred = 10479890.49739	delta_Ac = 0.00809	D = 46304.46115	lambda = 5726.89924	TType = 2
37792.711 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83330.93599	Ac_pred = 83404.76452	delta_Ac = 0.00089	D = 64419.26335	lambda = 35.85050	TType = 2
37792.714 IndBall = 11	| H = 31383.97772	 VH = -261.22534	 AH = -2.58993 |	A = 44557.82362	Ac = 44474.00552	Ac_pred = 44390.18741	delta_Ac = 0.00189	D = 94917.99851	lambda = 14.58687	TType = 1
37792.715 IndBall = 8	| H = 18086.86798	 VH = -158.22402	 AH = 0.00118 |	A = 10649429.56935	Ac = 10607044.80136	Ac_pred = 10564660.03337	delta_Ac = 0.00401	D = 46304.46115	lambda = 5749.87521	TType = 2
37792.715 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83294.02172	Ac_pred = 83330.93599	delta_Ac = 0.00044	D = 64419.26335	lambda = 35.83462	TType = 2
37792.718 IndBall = 11	| H = 30999.71250	 VH = -262.08554	 AH = -6.78467 |	A = 36061.77354	Ac = 40267.88953	Ac_pred = 44474.00552	delta_Ac = 0.10445	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.718 IndBall = 8	| H = 17885.61123	 VH = -147.83155	 AH = -0.00044 |	A = 24986623.43025	Ac = 17796834.11581	Ac_pred = 10607044.80136	delta_Ac = 0.67783	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.718 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83275.56458	Ac_pred = 83294.02172	delta_Ac = 0.00022	D = 64419.26335	lambda = 35.82668	TType = 2
37792.721 IndBall = 8	| H = 17885.61123	 VH = -147.83155	 AH = -0.00044 |	A = 24986623.43025	Ac = 21391728.77303	Ac_pred = 17796834.11581	delta_Ac = 0.20200	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.721 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83266.33602	Ac_pred = 83275.56458	delta_Ac = 0.00011	D = 64419.26335	lambda = 35.82271	TType = 2
37792.721 IndBall = 11	| H = 30999.71250	 VH = -262.08554	 AH = -6.78467 |	A = 36061.77354	Ac = 38164.83153	Ac_pred = 40267.88953	delta_Ac = 0.05510	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.724 IndBall = 11	| H = 30999.71250	 VH = -262.08554	 AH = -6.78467 |	A = 36061.77354	Ac = 37113.30254	Ac_pred = 38164.83153	delta_Ac = 0.02833	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.724 IndBall = 8	| H = 17885.61123	 VH = -147.83155	 AH = -0.00044 |	A = 24986623.43025	Ac = 23189176.10164	Ac_pred = 21391728.77303	delta_Ac = 0.08403	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.724 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83261.72173	Ac_pred = 83266.33602	delta_Ac = 0.00006	D = 64419.26335	lambda = 35.82072	TType = 2
37792.726 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83259.41459	Ac_pred = 83261.72173	delta_Ac = 0.00003	D = 64419.26335	lambda = 35.81973	TType = 2
37792.727 IndBall = 8	| H = 17885.61123	 VH = -147.83155	 AH = -0.00044 |	A = 24986623.43025	Ac = 24087899.76595	Ac_pred = 23189176.10164	delta_Ac = 0.03876	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.727 IndBall = 11	| H = 30999.71250	 VH = -262.08554	 AH = -6.78467 |	A = 36061.77354	Ac = 36587.53804	Ac_pred = 37113.30254	delta_Ac = 0.01437	D = 94917.99851	lambda = 12.00022	TType = 1
37792.730 IndBall = 11	| H = 30999.71250	 VH = -262.08554	 AH = -6.78467 |	A = 36061.77354	Ac = 36324.65579	Ac_pred = 36587.53804	delta_Ac = 0.00724	D = 94917.99851	lambda = 11.91400	TType = 1
37792.730 IndBall = 6	| H = 82295.50935	 VH = 185.13648	 AH = -17.82216 |	A = 83257.10745	Ac = 83258.26102	Ac_pred = 83259.41459	delta_Ac = 0.00001	D = 64419.26335	lambda = 35.81924	TType = 2
37792.730 IndBall = 8	| H = 17885.61123	 VH = -147.83155	 AH = -0.00044 |	A = 24986623.43025	Ac = 24537261.59810	Ac_pred = 24087899.76595	delta_Ac = 0.01866	D = 46304.46115	lambda = 13301.17811	TType = 2
37792.733 IndBall = 11	| H = 30693.18538	 VH = -253.78834	 AH = -0.41764 |	A = 107803.72341	Ac = 72064.18960	Ac_pred = 36324.65579	delta_Ac = 0.98389	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.733 IndBall = 8	| H = 17673.14454	 VH = -155.16721	 AH = 3.75654 |	A = 20877.80349	Ac = 12279069.70079	Ac_pred = 24537261.59810	delta_Ac = 0.99830	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.733 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83322.67917	Ac_pred = 83258.26102	delta_Ac = 0.00077	D = 64419.26335	lambda = 35.84695	TType = 2
37792.751 IndBall = 8	| H = 17673.14454	 VH = -155.16721	 AH = 3.75654 |	A = 20877.80349	Ac = 6149973.75214	Ac_pred = 12279069.70079	delta_Ac = 0.99661	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.751 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83354.88824	Ac_pred = 83322.67917	delta_Ac = 0.00039	D = 64419.26335	lambda = 35.86081	TType = 2
37792.751 IndBall = 11	| H = 30693.18538	 VH = -253.78834	 AH = -0.41764 |	A = 107803.72341	Ac = 89933.95650	Ac_pred = 72064.18960	delta_Ac = 0.24797	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.755 IndBall = 8	| H = 17673.14454	 VH = -155.16721	 AH = 3.75654 |	A = 20877.80349	Ac = 3085425.77781	Ac_pred = 6149973.75214	delta_Ac = 0.99323	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.755 IndBall = 11	| H = 30693.18538	 VH = -253.78834	 AH = -0.41764 |	A = 107803.72341	Ac = 98868.83995	Ac_pred = 89933.95650	delta_Ac = 0.09935	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.755 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83370.99278	Ac_pred = 83354.88824	delta_Ac = 0.00019	D = 64419.26335	lambda = 35.86773	TType = 2
37792.758 IndBall = 11	| H = 30693.18538	 VH = -253.78834	 AH = -0.41764 |	A = 107803.72341	Ac = 103336.28168	Ac_pred = 98868.83995	delta_Ac = 0.04519	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.758 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83379.04505	Ac_pred = 83370.99278	delta_Ac = 0.00010	D = 64419.26335	lambda = 35.87120	TType = 2
37792.758 IndBall = 8	| H = 17673.14454	 VH = -155.16721	 AH = 3.75654 |	A = 20877.80349	Ac = 1553151.79065	Ac_pred = 3085425.77781	delta_Ac = 0.98656	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.761 IndBall = 8	| H = 17673.14454	 VH = -155.16721	 AH = 3.75654 |	A = 20877.80349	Ac = 787014.79707	Ac_pred = 1553151.79065	delta_Ac = 0.97347	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.761 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83383.07118	Ac_pred = 83379.04505	delta_Ac = 0.00005	D = 64419.26335	lambda = 35.87293	TType = 2
37792.762 IndBall = 11	| H = 30693.18538	 VH = -253.78834	 AH = -0.41764 |	A = 107803.72341	Ac = 105570.00254	Ac_pred = 103336.28168	delta_Ac = 0.02162	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.765 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83385.08425	Ac_pred = 83383.07118	delta_Ac = 0.00002	D = 64419.26335	lambda = 35.87380	TType = 2
37792.765 IndBall = 8	| H = 17523.23636	 VH = -153.59765	 AH = 2.68371 |	A = 21918.69148	Ac = 404466.74427	Ac_pred = 787014.79707	delta_Ac = 0.94581	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.765 IndBall = 11	| H = 30426.33808	 VH = -266.41586	 AH = 0.67427 |	A = 83058.95872	Ac = 94314.48063	Ac_pred = 105570.00254	delta_Ac = 0.11934	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.782 IndBall = 11	| H = 30426.33808	 VH = -266.41586	 AH = 0.67427 |	A = 83058.95872	Ac = 88686.71967	Ac_pred = 94314.48063	delta_Ac = 0.06346	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.782 IndBall = 8	| H = 17523.23636	 VH = -153.59765	 AH = 2.68371 |	A = 21918.69148	Ac = 213192.71788	Ac_pred = 404466.74427	delta_Ac = 0.89719	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.782 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83386.09078	Ac_pred = 83385.08425	delta_Ac = 0.00001	D = 64419.26335	lambda = 35.87423	TType = 2
37792.785 IndBall = 11	| H = 30426.33808	 VH = -266.41586	 AH = 0.67427 |	A = 83058.95872	Ac = 85872.83919	Ac_pred = 88686.71967	delta_Ac = 0.03277	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.785 IndBall = 8	| H = 17523.23636	 VH = -153.59765	 AH = 2.68371 |	A = 21918.69148	Ac = 117555.70468	Ac_pred = 213192.71788	delta_Ac = 0.81355	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.786 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83386.59405	Ac_pred = 83386.09078	delta_Ac = 0.00001	D = 64419.26335	lambda = 35.87445	TType = 2
37792.789 IndBall = 11	| H = 30426.33808	 VH = -266.41586	 AH = 0.67427 |	A = 83058.95872	Ac = 84465.89895	Ac_pred = 85872.83919	delta_Ac = 0.01666	D = 94917.99851	lambda = 27.70368	TType = 1
37792.789 IndBall = 8	| H = 17523.23636	 VH = -153.59765	 AH = 2.68371 |	A = 21918.69148	Ac = 69737.19808	Ac_pred = 117555.70468	delta_Ac = 0.68570	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.789 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83386.84568	Ac_pred = 83386.59405	delta_Ac = 0.00000	D = 64419.26335	lambda = 35.87455	TType = 2
37792.792 IndBall = 8	| H = 17523.23636	 VH = -153.59765	 AH = 2.68371 |	A = 21918.69148	Ac = 45827.94478	Ac_pred = 69737.19808	delta_Ac = 0.52172	D = 46304.46115	throw_angle = 24.83340	TType = 0
37792.793 IndBall = 6	| H = 82649.71950	 VH = 169.54694	 AH = -19.49215 |	A = 83387.09732	Ac = 83386.97150	Ac_pred = 83386.84568	delta_Ac = 0.00000	D = 64419.26335	lambda = 35.87461	TType = 2
37792.793 IndBall = 11	| H = 30426.33808	 VH = -266.41586	 AH = 0.67427 |	A = 83058.95872	Ac = 83762.42884	Ac_pred = 84465.89895	delta_Ac = 0.00840	D = 94917.99851	lambda = 27.47295	TType = 1
37792.796 IndBall = 11	| H = 30267.05752	 VH = -281.22376	 AH = -0.96469 |	A = 71257.70467	Ac = 77510.06675	Ac_pred = 83762.42884	delta_Ac = 0.08067	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.797 IndBall = 6	| H = 82986.32689	 VH = 158.84761	 AH = -6.66512 |	A = 84879.20775	Ac = 84133.08963	Ac_pred = 83386.97150	delta_Ac = 0.00895	D = 65373.63556	lambda = 35.82490	TType = 2
37792.798 IndBall = 8	| H = 17371.61993	 VH = -150.41534	 AH = 0.23690 |	A = 65123.70054	Ac = 55475.82266	Ac_pred = 45827.94478	delta_Ac = 0.21052	D = 46396.97764	throw_angle = 24.83340	TType = 0
37792.800 IndBall = 6	| H = 82986.32689	 VH = 158.84761	 AH = -6.66512 |	A = 84879.20775	Ac = 84506.14869	Ac_pred = 84133.08963	delta_Ac = 0.00443	D = 65373.63556	lambda = 35.98375	TType = 2
37792.800 IndBall = 11	| H = 30267.05752	 VH = -281.22376	 AH = -0.96469 |	A = 71257.70467	Ac = 74383.88571	Ac_pred = 77510.06675	delta_Ac = 0.04203	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.800 IndBall = 8	| H = 17371.61993	 VH = -150.41534	 AH = 0.23690 |	A = 65123.70054	Ac = 60299.76160	Ac_pred = 55475.82266	delta_Ac = 0.08696	D = 46396.97764	throw_angle = 24.83340	TType = 0
37792.804 IndBall = 11	| H = 30267.05752	 VH = -281.22376	 AH = -0.96469 |	A = 71257.70467	Ac = 72820.79519	Ac_pred = 74383.88571	delta_Ac = 0.02146	D = 94917.99851	throw_angle = 29.82771	TType = 0
37792.804 IndBall = 8	| H = 17371.61993	 VH = -150.41534	 AH = 0.23690 |	A = 65123.70054	Ac = 62711.73107	Ac_pred = 60299.76160	delta_Ac = 0.04000	D = 46396.97764	throw_angle = 24.83340	TType = 0
37792.804 IndBall = 6	| H = 82986.32689	 VH = 158.84761	 AH = -6.66512 |	A = 84879.20775	Ac = 84692.67822	Ac_pred = 84506.14869	delta_Ac = 0.00221	D = 65373.63556	lambda = 36.06318	TType = 2
