1737643506	-1796300.353	5666429.428	2352436.618	-8.881543649	-323.1223847	-61.31113429	2.992895677	2.574488464	-1.478712478	
1737643507	-1796307.755	5666107.578	2352374.576	-5.939699959	-320.591945	-62.76448295	2.901296367	2.999905412	-1.328116034	
1737643508	-1796312.261	5665788.468	2352311.156	-3.090132086	-317.6457173	-64.06877213	2.803806623	3.401497076	-1.178491491	
1737643509	-1796313.967	5665472.502	2352246.505	-0.3384762902	-314.307745	-65.22519257	2.701085899	3.77577578	-1.031014194	
1737643510	-1796312.972	5665160.057	2352180.771	2.310301333	-310.6054207	-66.23608872	2.593883685	4.119705583	-0.8868262212	
1737643511	-1796309.383	5664851.484	2352114.097	4.851989169	-306.569027	-67.10492023	2.483019645	4.430783011	-0.7470060789	
1737643512	-1796303.306	5664547.099	2352046.624	7.283194319	-302.2312034	-67.83619404	2.369361234	4.707096997	-0.6125410267	
1737643513	-1796294.856	5664247.187	2351978.486	9.601384541	-297.6263579	-68.43537005	2.253799977	4.947365213	-0.4843034185	
1737643514	-1796284.144	5663951.998	2351909.812	11.8049068	-292.7900471	-68.90874432	2.137227662	5.150945665	-0.3630321556	
1737643515	-1796271.287	5663661.743	2351840.725	13.89298264	-287.7583502	-69.26331515	2.020513658	5.317824024	-0.2493199583	
1737643516	-1796256.4	5663376.601	2351771.339	15.86568161	-282.5672583	-69.50663774	1.904484412	5.448578759	-0.1436067513	
1737643517	-1796239.597	5663096.714	2351701.762	17.72387523	-277.2521022	-69.64667345	1.78990598	5.544327375	-0.04617904419	
1737643518	-1796220.993	5662822.187	2351632.092	19.46917437	-271.8470347	-69.6916394	1.677470163	5.606657954	0.04282517645	
1737643519	-1796200.7	5662553.095	2351562.422	21.10385386	-266.3845829	-69.64986384	1.567784561	5.637550683	0.1234068168	
1737643520	-1796178.826	5662289.48	2351492.833	22.63076812	-260.8952772	-69.52965159	1.461366555	5.639294095	0.1956922772	
1737643521	-1796155.477	5662031.353	2351423.399	24.05326156	-255.4073637	-69.33916328	1.358641015	5.614400459	0.2599173538	
1737643522	-1796130.757	5661778.702	2351354.188	25.37507751	-249.9465981	-69.08631062	1.259941339	5.56552418	0.316409512	
1737643523	-1796104.764	5661531.486	2351285.256	26.60026865	-244.5361195	-68.77866929	1.165513298	5.495386293	0.3655695343	
1737643524	-1796077.592	5661289.645	2351216.657	27.7331118	-239.1963961	-68.42340986	1.075521082	5.40670732	0.4078534133	
1737643525	-1796049.331	5661053.1	2351148.434	28.77802893	-233.9452351	-68.02724634	0.9900549592	5.302149892	0.4437552002	
1737643526	-1796020.068	5660821.754	2351080.624	29.73951599	-228.7978476	-67.59640136	0.9091399438	5.184271796	0.4737913359	
1737643527	-1795989.882	5660595.497	2351013.26	30.62208035	-223.766957	-67.1365865	0.8327449636	5.055489433	0.4984868203	
1737643528	-1795958.852	5660374.207	2350946.368	31.43018738	-218.8629423	-66.65299579	0.7607920765	4.918051183	0.5183634124	
1737643529	-1795927.049	5660157.753	2350879.968	32.16821598	-214.0940057	-66.15031056	0.6931653844	4.77401979	0.533929918	
1737643530	-1795894.541	5659945.997	2350814.08	32.84042286	-209.4663557	-65.63271347	0.6297193746	4.625262651	0.545674512	
1737643531	-1795861.393	5659738.796	2350748.714	33.45091491	-204.9843995	-65.10390972	0.5702865108	4.473448792	0.5540589645	
1737643532	-1795827.662	5659536.001	2350683.881	34.00362885	-200.6509368	-64.56715381	0.5146839611	4.320051272	0.5595145828	
1737643533	-1795793.407	5659337.464	2350619.588	34.50231736	-196.467351	-64.02527985	0.4627194188	4.166353837	0.5624396532	
1737643534	-1795758.678	5659143.036	2350555.838	34.95054081	-192.4337929	-63.48073435	0.4141960159	4.013460721	0.5631981543	
1737643535	-1795723.525	5658952.565	2350492.633	35.35166364	-188.5493551	-62.93561003	0.368916368	3.862308639	0.5621195138	
1737643536	-1795687.993	5658765.905	2350429.972	35.70885457	-184.8122342	-62.39167973	0.3266858139	3.713680145	0.5594991973	
1737643537	-1795652.124	5658582.909	2350367.854	36.02508988	-181.2198791	-61.85042971	0.2873149277	3.568217696	0.5555999345	
1737643538	-1795615.958	5658403.434	2350306.275	36.30315904	-177.7691271	-61.31309157	0.2506213917	3.426437868	0.5506534113	
1737643539	-1795579.532	5658227.34	2350245.232	36.54567207	-174.4563244	-60.78067259	0.2164313186	3.288745323	0.5448622819	
1737643540	-1795542.881	5658054.491	2350184.717	36.75506817	-171.2774341	-60.25398393	0.1845801088	3.155446216	0.53840238	
1737643541	-1795506.036	5657884.756	2350124.726	36.933625	-168.2281312	-59.73366674	0.154912926	3.026760836	0.5314250267	
1737643542	-1795469.026	5657718.007	2350065.252	37.08346848	-165.3038844	-59.22021594	0.1272848645	2.902835338	0.5240593607	
1737643543	-1795431.88	5657554.121	2350006.288	37.20658266	-162.5000278	-58.71400176	0.1015608737	2.783752499	0.5164146263	
1737643544	-1795394.624	5657392.981	2349947.827	37.30481948	-159.8118214	-58.21528899	0.07761549918	2.669541458	0.5085823767	
1737643545	-1795357.281	5657234.473	2349889.86	37.37990824	-157.2345024	-57.72425415	0.05533248789	2.56018646	0.5006385607	
1737643546	-1795319.874	5657078.489	2349832.38	37.43346465	-154.7633282	-57.24100056	0.03460430008	2.455634635	0.4926454706	
1737643547	-1795282.424	5656924.924	2349775.379	37.46699942	-152.3936118	-56.76557155	0.01533156103	2.355802845	0.4846535394	
1737643548	-1795244.95	5656773.681	2349718.85	37.48192626	-150.1207508	-56.29796196	-0.002577519291	2.260583695	0.4767029827	
1737643549	-1795207.469	5656624.664	2349662.785	37.47956929	-147.9402501	-55.83812794	-0.01920773722	2.169850738	0.4688252833	
1737643550	-1795169.999	5656477.782	2349607.176	37.46116995	-145.8477404	-55.38599542	-0.03463748023	2.083462975	0.4610445225	
1737643551	-1795132.554	5656332.951	2349552.015	37.42789318	-143.8389917	-54.94146727	-0.048939293	2.001268708	0.4533785647	
1737643552	-1795095.15	5656190.089	2349497.295	37.38083321	-141.9099236	-54.50442925	-0.06218041581	1.923108811	0.4458401038	
1737643553	-1795057.8	5656049.117	2349443.008	37.32101871	-140.0566117	-54.074755	-0.07442328899	1.848819493	0.4384375792	
1737643554	-1795020.515	5655909.962	2349389.147	37.24941747	-138.2752926	-53.65231017	-0.08572601987	1.778234612	0.4311759736	
1737643555	-1794983.307	5655772.554	2349335.705	37.16694064	-136.5623654	-53.2369557	-0.09614281015	1.711187586	0.4240575016	
1737643556	-1794946.187	5655636.826	2349282.675	37.07444655	-134.914392	-52.82855054	-0.1057243434	1.647512968	0.4170821998	
1737643557	-1794909.164	5655502.715	2349230.049	36.97274412	-133.3280961	-52.42695366	-0.1145181334	1.587047719	0.4102484285	
1737643558	-1794872.247	5655370.16	2349177.822	36.862596	-131.8003607	-52.03202573	-0.1225688346	1.529632225	0.4035532946	
1737643559	-1794835.444	5655239.106	2349125.987	36.74472132	-130.3282242	-51.64363029	-0.1299185174	1.475111091	0.396993005	
1737643560	-1794798.763	5655109.496	2349074.537	36.61979823	-128.9088767	-51.26163461	-0.1366069097	1.423333754	0.3905631583	
1737643561	-1794762.21	5654981.281	2349023.466	36.48846619	-127.5396549	-50.88591028	-0.1426716087	1.374154931	0.3842589829	
1737643562	-1794725.791	5654854.411	2348972.767	36.35132804	-126.218037	-50.51633355	-0.1481482653	1.327434933	0.3780755295	
1737643563	-1794689.512	5654728.839	2348922.435	36.20895196	-124.9416372	-50.15278549	-0.1530707428	1.283039874	0.3720078223	
1737643564	-1794653.377	5654604.522	2348872.463	36.06187312	-123.7082001	-49.79515205	-0.1574712549	1.240841774	0.3660509773	
1737643565	-1794617.392	5654481.418	2348822.846	35.91059538	-122.5155945	-49.44332391	-0.1613804837	1.200718603	0.3602002908	
1737643566	-1794581.56	5654359.487	2348773.578	35.75559277	-121.3618082	-49.09719635	-0.1648276816	1.162554241	0.3544513041	
1737643567	-1794545.884	5654238.692	2348724.654	35.59731085	-120.2449416	-48.75666898	-0.1678407577	1.126238409	0.3487998475	
1737643568	-1794510.369	5654118.995	2348676.067	35.4361681	-119.1632025	-48.42164549	-0.1704463532	1.091666543	0.3432420677	
1737643569	-1794475.016	5654000.363	2348627.812	35.27255708	-118.1149002	-48.09203332	-0.1726699059	1.058739645	0.337774442	
1737643570	-1794439.827	5653882.763	2348579.884	35.10684568	-117.0984401	-47.76774332	-0.1745357053	1.027364109	0.3323937809	
1737643571	-1794404.805	5653766.165	2348532.278	34.93937819	-116.1123187	-47.4486895	-0.1760669419	0.9974515305	0.3270972232	
1737643572	-1794369.951	5653650.537	2348484.989	34.77047643	-115.155118	-47.13478865	-0.1772857495	0.9689184981	0.3218822232	
1737643573	-1794335.267	5653535.854	2348438.011	34.60044074	-114.2255014	-46.82596003	-0.1782132438	0.941686384	0.3167465344	
1737643574	-1794300.753	5653422.086	2348391.339	34.429551	-113.3222083	-46.52212515	-0.1788695563	0.9156811265	0.3116881886	
1737643575	-1794266.411	5653309.209	2348344.968	34.25806758	-112.4440501	-46.22320741	-0.1792738666	0.8908330118	0.3067054733	
1737643576	-1794232.24	5653197.198	2348298.894	34.08623229	-111.5899058	-45.92913195	-0.1794444311	0.8670764572	0.3017969078	
1737643577	-1794198.241	5653086.03	2348253.112	33.91426927	-110.7587181	-45.63982536	-0.179398611	0.8443497968	0.2969612184	
1737643578	-1794164.414	5652975.681	2348207.616	33.74238586	-109.9494893	-45.35521548	-0.1791528996	0.8225950725	0.2921973143	
1737643579	-1794130.758	5652866.132	2348162.403	33.57077347	-109.1612781	-45.07523127	-0.1787229474	0.8017578298	0.2875042631	
1737643580	-1794097.274	5652757.36	2348117.467	33.39960838	-108.393196	-44.79980263	-0.1781235881	0.7817869208	0.2828812683	
1737643581	-1794063.961	5652649.347	2348072.805	33.22905253	-107.644404	-44.52886028	-0.1773688635	0.7626343148	0.2783276476	
1737643582	-1794030.818	5652542.073	2348028.411	33.05925432	-106.9141096	-44.26233562	-0.1764720486	0.7442549152	0.2738428124	
1737643583	-1793997.845	5652435.52	2347984.282	32.89034934	-106.2015643	-44.00016069	-0.1754456769	0.7266063864	0.2694262492	
1737643584	-1793965.04	5652329.671	2347940.413	32.72246111	-105.5060603	-43.74226805	-0.1743015651	0.7096489868	0.2650775029	
1737643585	-1793932.402	5652224.51	2347896.799	32.55570173	-104.8269285	-43.48859075	-0.1730508384	0.6933454117	0.260796161	
1737643586	-1793899.93	5652120.02	2347853.437	32.39017262	-104.1635358	-43.23906231	-0.1717039557	0.6776606432	0.2565818401	
1737643587	-1793867.623	5652016.185	2347810.323	32.22596509	-103.5152832	-42.99361663	-0.1702707348	0.6625618087	0.2524341736	
1737643588	-1793835.48	5651912.991	2347767.452	32.06316105	-102.8816035	-42.75218804	-0.1687603774	0.6480180465	0.2483528018	
1737643589	-1793803.499	5651810.424	2347724.82	31.90183353	-102.2619592	-42.51471124	-0.1671814946	0.6340003798	0.2443373619	
1737643590	-1793771.678	5651708.47	2347682.424	31.74204729	-101.6558411	-42.28112134	-0.1655421318	0.6204815976	0.2403874813	
1737643591	-1793740.016	5651607.115	2347640.259	31.58385937	-101.0627664	-42.05135387	-0.1638497933	0.6074361426	0.2365027706	
1737643592	-1793708.512	5651506.347	2347598.323	31.42731961	-100.4822767	-41.82534474	-0.1621114672	0.5948400056	0.2326828185	
1737643593	-1793677.163	5651406.153	2347556.61	31.27247113	-99.91393711	-41.60303034	-0.1603336494	0.5826706272	0.2289271881	
1737643594	-1793645.968	5651306.522	2347515.118	31.11935084	-99.35733464	-41.38434752	-0.1585223679	0.5709068041	0.2252354135	
1737643595	-1793614.926	5651207.441	2347473.843	30.96798987	-98.81207668	-41.1692336	-0.1566832058	0.5595286031	0.2216069973	
1737643596	-1793584.034	5651108.9	2347432.781	30.81841398	-98.27778996	-40.95762644	-0.1548213246	0.5485172787	0.2180414098	
1737643597	-1793553.29	5651010.889	2347391.929	30.67064404	-97.75411938	-40.74946446	-0.1529414865	0.5378551971	0.2145380876	
1737643598	-1793522.694	5650913.395	2347351.284	30.52469632	-97.24072689	-40.54468666	-0.1510480763	0.527525765	0.211096434	
1737643599	-1793492.242	5650816.41	2347310.841	30.38058293	-96.7372905	-40.34323263	-0.1491451225	0.517513362	0.2077158189	
1737643600	-1793461.934	5650719.924	2347270.599	30.23831213	-96.24350336	-40.14504264	-0.1472363181	0.507803279	0.2043955798	
1737643601	-1793431.767	5650623.926	2347230.553	30.09788863	-95.75907284	-39.95005763	-0.1453250401	0.4983816589	0.2011350228	
1737643602	-1793401.74	5650528.409	2347190.7	29.95931397	-95.28371973	-39.75821923	-0.143414369	0.4892354425	0.1979334245	
1737643603	-1793371.85	5650433.362	2347151.038	29.82258672	-94.81717746	-39.56946982	-0.1415071073	0.4803523171	0.1947900331	
1737643604	-1793342.096	5650338.777	2347111.563	29.68770279	-94.35919138	-39.38375252	-0.1396057966	0.4717206692	0.1917040707	
1737643605	-1793312.476	5650244.647	2347072.272	29.55465569	-93.90951806	-39.20101126	-0.1377127353	0.4633295395	0.1886747353	
1737643606	-1793282.988	5650150.961	2347033.162	29.42343673	-93.46792471	-39.02119075	-0.1358299945	0.4551685815	0.1857012029	
1737643607	-1793253.63	5650057.714	2346994.231	29.29403527	-93.03418854	-38.84423655	-0.1339594331	0.4472280226	0.1827826295	
1737643608	-1793224.401	5649964.896	2346955.475	29.16643891	-92.6080962	-38.67009503	-0.1321027133	0.4394986281	0.1799181538	
1737643609	-1793195.298	5649872.501	2346916.892	29.04063368	-92.18944331	-38.49871346	-0.1302613138	0.4319716665	0.177106899	
1737643610	-1793180.436	5649825.322	2346897.19	30.40899672	-96.5246309	-40.310729	-0.4203445742	1.349734578	0.5606206335	
1737643610	-1793172.748	5649800.92	2346886.999	31.09305656	-98.69225215	-41.21673257	-0.5712776177	1.827329013	0.7601966854	
1737643610	-1793171.775	5649797.832	2346885.709	31.17855747	-98.96320337	-41.32998168	-0.5904231997	1.887914495	0.785513974	
1737643610	-1793171.288	5649796.285	2346885.063	31.22130745	-99.09867907	-41.38660621	-0.6000193463	1.918281437	0.7982036223	
1737643610	-1793171.044	5649795.51	2346884.739	31.24268232	-99.16641694	-41.41491848	-0.604823263	1.933483472	0.8045562035	
1737643610	-1793170.922	5649795.123	2346884.578	31.25336972	-99.20028588	-41.4290746	-0.6072266828	1.941089133	0.807734434	
1737643610	-1793170.891	5649795.026	2346884.537	31.25604157	-99.20875312	-41.43261364	-0.6078276899	1.942991031	0.8085291937	
1737643610	-1793170.876	5649794.977	2346884.517	31.25737749	-99.21298673	-41.43438315	-0.6081282163	1.943942053	0.8089266039	
